;total_ips_origem;total_ips_destino;total_pacotes;5_kurt_total_ips_origem;5_skw_total_ips_destino;5_coefficient_variation_total_pacotes;has_bot
1965;212;209;5003;0.8005174479542432;0.7905857011568037;0.3561581504528869;0
1966;160;177;5118;0.8214649531276343;0.7879819638561992;0.3560903744223624;0
1967;193;208;5116;0.7850411553281327;0.7795355491866393;0.3560560304939351;0
1968;186;182;4682;0.8041161771883779;0.7788170079385827;0.3557489701765847;0
1969;173;175;4361;0.8279236055691083;0.7837098578717145;0.3553661498557706;0
1970;154;165;4470;0.8349658188394865;0.7831534423702446;0.3547649211457228;0
1971;164;170;5528;0.8462413371855835;0.7807998356813438;0.3546242103799027;0
1972;149;149;5364;0.8473639387857035;0.8212843815280869;0.3543083011746324;0
1973;178;188;5303;0.8594910714031248;0.822181032877748;0.3544083005646885;0
1974;154;163;4897;0.8572872761271986;0.8237461873995253;0.3539866542507763;0
1975;173;177;4518;0.850232767229381;0.8198643537253345;0.3537638460906205;0
1976;165;178;4180;0.850232767229381;0.8182638260101603;0.3528303114268013;0
1977;159;157;4191;0.8783235153619519;0.8279255682708261;0.3515536185909654;0
1978;170;182;4392;0.8746186501106926;0.8211569187904049;0.3501256054194798;0
1979;182;186;3899;0.8695850878672982;0.8137072461117307;0.3499866578250229;0
1980;166;176;4545;0.8709387009220066;0.8095642528245942;0.3482508411635925;0
1981;144;153;3455;0.8595610648364347;0.809384898903741;0.3466210637511281;0
1982;158;166;5107;0.8591171377165658;0.8113068781028363;0.3450890912327107;0
1983;153;151;4623;0.8599801246491295;0.8155352302649951;0.3435692160003846;0
1984;162;174;5448;0.867209464968268;0.8191421679604951;0.3428415346536549;0
1985;199;207;5672;0.8208401735589409;0.8089190895137819;0.3430919257681238;0
1986;169;168;5172;0.823349498182234;0.8072494396038888;0.3423105741809091;0
1987;178;179;4004;0.8143691579151744;0.8064420297240009;0.3411530588727141;0
1988;164;178;4157;0.8234775931621204;0.8052435164868919;0.3398356092300485;0
1989;160;159;3808;0.8617185290675043;0.8162741082847492;0.3391725521390777;0
1990;181;188;3895;0.8828780518901771;0.8183763946810405;0.3382861433932408;0
1991;155;170;4526;0.8923965837415744;0.8210406837980447;0.3371734406249774;0
1992;174;172;5707;0.8869527789702996;0.8179343999791995;0.3367242447134396;0
1993;159;149;4367;0.9098611653195028;0.8253971772536903;0.3363112277363119;0
1994;163;169;4201;0.8222634073136671;0.8007879746695995;0.3361869304145339;0
1995;143;145;4021;0.8102094855641934;0.7978817773045909;0.3345822050970952;0
1996;167;169;3946;0.8159600738831929;0.7957603289378321;0.3333227258163462;0
1997;189;192;4751;0.7841664302508906;0.7900865770663368;0.3328260855840166;0
1998;161;156;4709;0.8308296929335818;0.8002897044382394;0.33211102681575;0
1999;152;162;4520;0.8281646382306038;0.8035516848997502;0.3257752395033532;0
2000;157;154;3853;0.8275041616108179;0.8041670323281993;0.3255210323102608;0
2001;163;164;4540;0.8281646382306038;0.8033713938358312;0.3242937403128236;0
2002;162;176;4197;0.8444167141152965;0.799992987726728;0.3232824071685319;0
2003;146;151;4297;0.843339694913134;0.7993696147270809;0.323030716134241;0
2004;221;241;4372;0.889595079898804;0.8535718384387614;0.3216070278950196;0
2005;181;178;4884;0.9007139320118126;0.8407227254308792;0.3214728248230447;0
2006;169;167;3810;0.7507546467778206;0.8464263272042489;0.3211759157832056;0
2007;167;174;3504;0.7884691841270843;0.8478161751396392;0.3212349061601027;0
2008;157;160;3825;0.8334068981537794;0.8565231542100111;0.3207122788984039;0
2009;183;182;4797;0.8109278877125988;0.8596807155641728;0.3197045066663563;0
2010;170;180;4416;0.8515070788310468;0.8234792430961171;0.3186373956562744;0
2011;220;237;4246;0.919627649448802;0.8732942588213052;0.3174496147785355;0
2012;190;179;5044;0.9271831016148636;0.8788491586955935;0.3166148348169117;0
2013;159;167;4474;0.9370150530744076;0.8874274814149476;0.31596548190806;0
2014;159;167;3797;0.5448994470945278;0.8590328001650381;0.3158847558823068;0
2015;168;172;4183;0.5752040561547194;0.8671711178436505;0.3145259681324611;0
2016;165;170;5517;0.5778206264923853;0.8691840273267469;0.3136343594969752;0
2017;169;167;4317;0.5748280089472092;0.8691840273267469;0.312528180001445;0
2018;144;158;3896;0.5647465487804235;0.8701797507179843;0.3112614351416601;0
2019;155;162;3995;0.5641886075174517;0.8728126171632488;0.3105976503387797;0
2020;196;193;4036;0.4840946902400507;0.854267811895895;0.3095365101247208;0
2021;195;196;5550;0.4533629900045411;0.8426618224888953;0.3092319170227366;0
2022;166;167;4334;0.4572411244345106;0.8465787948613714;0.3089014581145743;0
2023;152;159;4537;0.4605713020392923;0.8521127085964326;0.3079679921415827;0
2024;159;168;4650;0.4635857013950446;0.8501304112438607;0.3072067616040363;0
2025;142;150;4396;0.464473122058803;0.8489281712742291;0.3055351328893692;0
2026;188;179;4669;0.4470799615819051;0.8442316451805213;0.3043256209356949;0
2027;167;170;4275;0.4503770521608195;0.8415551739016094;0.3028293480719292;0
2028;139;144;4451;0.4369126980827285;0.8395419007409715;0.3013066175325226;0
2029;157;163;4098;0.4418509606531322;0.8416267377085647;0.3006815832711127;0
2030;163;163;4148;0.4528029906739576;0.8487393523880677;0.3003127894245085;0
2031;154;156;4170;0.4525931009660299;0.8560101897891351;0.2999791762259338;0
2032;162;167;4714;0.4680270678079529;0.8653024968792655;0.2989074008364848;0
2033;193;204;5127;0.469738987907492;0.8542352620407069;0.2979818368524355;0
2034;168;168;4632;0.4707790499987363;0.8523850098707637;0.2970820782494742;0
2035;175;191;4298;0.4611748985988957;0.8492947869328521;0.2969625498442396;0
2036;169;172;5306;0.4954587113176041;0.8507844221583625;0.2970667741798027;0
2037;180;182;5774;0.4922645098207139;0.8481783095038505;0.2966966057912593;0
2038;158;160;3934;0.5097102784941047;0.8581460186600951;0.2949093993956809;0
2039;156;174;3873;0.5310822663581674;0.8655203053083173;0.2935113484647076;0
2040;160;153;4001;0.5373504304207805;0.8719866003692479;0.2924470764885903;0
2041;149;149;3906;0.5345537818568711;0.8711408908943075;0.2913386074588187;0
2042;153;156;3868;0.5412788667082143;0.8721700003833722;0.289943810527581;0
2043;154;166;3959;0.5730313134905772;0.8519869923728913;0.2888582487021838;0
2044;169;164;4466;0.5703439651048444;0.8512863690500925;0.2878247419985089;0
2045;158;167;4073;0.5750144319520087;0.8498788757326511;0.2867838883281363;0
2046;175;196;3967;0.5697298008497504;0.838757727895352;0.2856411354351543;0
2047;153;151;3996;0.5918171393855424;0.8451834280559397;0.2855470268840377;0
2048;150;163;4706;0.5876500734618079;0.8454134434825635;0.2851740451101605;0
2049;169;166;4514;0.5914138891390776;0.8443292756186329;0.2842381727106705;0
2050;165;167;5638;0.5990603142633274;0.8429448154227032;0.2834247558323236;0
2051;179;193;4840;0.5940496695342401;0.8335760061502142;0.2824056331396726;0
2052;179;187;4109;0.5871721516217706;0.8249302025694171;0.2809234126071243;0
2053;152;144;4247;0.5877328205959916;0.8228525732739813;0.2796039584061869;0
2054;175;180;4893;0.5840390077752416;0.8166626465713862;0.2783042893110062;0
2055;150;151;4663;0.5791771061366491;0.8164139512778061;0.2768538089244932;0
2056;186;192;4639;0.5538185019231535;0.8055364007255612;0.2755666662571021;0
2057;179;190;4872;0.5518017620481982;0.8040600479213773;0.2746671430203736;0
2058;180;194;4004;0.5519759964676314;0.7958718350455938;0.2734436551286694;0
2059;161;172;4493;0.5519759964676314;0.7940365411836938;0.2720239099152292;0
2060;149;150;3997;0.5630829705062841;0.7996021632892005;0.2712947104687996;0
2061;185;189;4415;0.5370644075522576;0.7910107993092887;0.2703029396178911;0
2062;189;207;4203;0.5088922098431959;0.7867266584378803;0.2699874216603567;0
2063;189;200;3927;0.4780123989055693;0.7772819863134653;0.2685679980072337;0
2064;128;140;3230;0.4709352840931932;0.7684787195406213;0.2679500499656094;0
2065;154;162;3273;0.4677471624954822;0.7691331851860448;0.2669420328354006;0
2066;202;214;3849;0.4352054117476838;0.7665614951624321;0.2653332186703247;0
2067;215;205;4044;0.4673587591384923;0.7582292846391187;0.2639735263850604;0
2068;174;180;4030;0.4607982641187658;0.7515688406654748;0.2628219789790884;0
2069;159;175;4281;0.466558061357119;0.7507487687095749;0.2619666861636242;0
2070;159;171;4782;0.4918904823174953;0.758408268306534;0.2610817726145056;0
2071;161;175;3748;0.4920529767276064;0.75492347395448;0.2603111443698139;0
2072;171;181;3641;0.5057600601609927;0.7706714561652515;0.259421812059853;0
2073;147;162;3888;0.5057600601609927;0.7704296557321508;0.2585256774933236;0
2074;145;169;3378;0.5003562295324572;0.7757397903303955;0.2570632654041604;0
2075;183;191;3250;0.4825629786990759;0.7719025711896205;0.256497453876881;0
2076;170;189;3541;0.4825629786990759;0.7660460813439706;0.2553901897590571;0
2077;174;189;4179;0.5129876872137231;0.7669789161146371;0.2544469849285155;0
2078;174;188;3218;0.5087171075184417;0.7606217248849527;0.2542456154434259;0
2079;162;180;4967;0.5089420408035866;0.7601990528837739;0.2536215170454939;0
2080;145;159;6402;0.5252001386417964;0.766794645649693;0.2528592414785524;0
2081;169;186;3868;0.5391606725935182;0.764005061964218;0.2509141004021379;0
2082;150;169;3002;0.5474486374637765;0.767307049975054;0.2498026070185103;0
2083;167;177;4006;0.552021456921999;0.763708694297068;0.247945436654336;0
2084;138;153;4137;0.5382336173284066;0.7666613292236117;0.2461722034204779;0
2085;156;179;4748;0.5555793017152874;0.780828786192966;0.244606440009036;0
2086;181;190;4096;0.5384560857287993;0.7754396292869782;0.2437039246585387;0
2087;170;184;3219;0.5517141682819102;0.7765379341005488;0.2438799799172943;0
2088;184;204;3914;0.5332612807599741;0.7668080779064474;0.2437032889552381;0
2089;190;202;4076;0.5125147376663536;0.7629900131866171;0.2420186173036541;0
2090;150;173;5090;0.5223554126582347;0.7681947462781311;0.2404870147652065;0
2091;184;192;10456;0.5126231485822299;0.7611727285075426;0.2486609389298125;0
2092;160;171;4199;0.5215390792244894;0.7590225259754778;0.247339111284377;0
2093;172;189;3661;0.5207529075089294;0.7495947949727607;0.2460160176510143;0
2094;184;192;4655;0.4982815829852981;0.7463067000203484;0.2443558949903638;0
2095;169;184;3346;0.5069638902956238;0.7491468260966343;0.2433865980129118;0
2096;162;167;3427;0.5072878177665195;0.7484053992435755;0.2421070498351573;0
2097;186;200;3478;0.4846099302508678;0.7390848847847836;0.2410391788113126;0
2098;161;176;3345;0.4885414741433926;0.7382565878907686;0.2411845052243507;0
2099;178;194;3581;0.4757839239271791;0.7308925069282658;0.2413943233826762;0
2100;173;191;3492;0.4734729500171243;0.72125734235294;0.2416049318534079;0
2101;176;189;3744;0.4817718368646184;0.7152449716381789;0.2415610798544021;0
2102;166;172;3540;0.4952267009753636;0.7174204459111323;0.2416379975477687;0
2103;151;157;3642;0.5005603185511219;0.7204050395388304;0.2417866288810476;0
2104;154;163;3163;0.5054530758826071;0.7200793178680726;0.2420831395369654;0
2105;161;170;3409;0.516401963502956;0.7179813131417286;0.2408921211996187;0
2106;174;176;3504;0.5283364264247894;0.7372653125370978;0.2400250905867426;0
2107;149;150;3569;0.5230278421984762;0.7408392817712054;0.2391041192199616;0
2108;145;154;3089;0.5097062433435818;0.7419989291104483;0.2381865061752229;0
2109;153;158;3258;0.5180829800671892;0.7432334393520346;0.2370187205511285;0
2110;142;156;3294;0.5025288304576814;0.7458690582029762;0.2356755152630394;0
2111;151;165;3329;0.4960015530959286;0.7473150667355322;0.2343955844268583;0
2112;150;166;3372;0.4890971201049373;0.7463869435862968;0.2336794193485949;0
2113;160;165;3248;0.4959185269019733;0.7489513658388981;0.2325920605671143;0
2114;163;169;3423;0.4976084033897758;0.7489513658388981;0.2318929434858862;0
2115;165;172;3475;0.5011582015060161;0.7460868414665494;0.2306581155148646;0
2116;162;170;3011;0.5083578948836811;0.7476064421703534;0.2296529449806071;0
2117;157;167;3981;0.508997375539942;0.7513276697141515;0.2282064451432772;0
2118;152;160;4006;0.5080758732688182;0.7514163939365759;0.2268117395800637;0
2119;154;160;3424;0.504969428245067;0.7600342378878026;0.225218975398767;0
2120;144;143;3446;0.4953277592604078;0.7536515284601746;0.2245504120155521;0
2121;185;203;4416;0.4887489925217095;0.7437998026509546;0.2228450189095557;0
2122;217;209;3362;0.531105030697283;0.7360173685426261;0.2225419962944605;0
2123;200;197;3807;0.5314355133999543;0.7211665130526903;0.2218080418414071;0
2124;175;199;3724;0.5600278647809297;0.7211665130526903;0.2211421832842026;0
2125;134;133;3121;0.5780712066610904;0.7030754004042722;0.2209057695780863;0
2126;172;205;3398;0.605249703786263;0.7030754004042722;0.2212465689473965;0
2127;160;157;3612;0.6251219692269715;0.7109795441972127;0.221338265377239;0
2128;149;155;3950;0.6240878848083059;0.7192891493174193;0.2210519202411419;0
2129;142;151;4059;0.6230948783172262;0.7177913837519264;0.2204339579194675;0
2130;160;183;3583;0.6274277726998616;0.7106346490756773;0.2197794934103627;0
2131;154;164;3672;0.6259008501922367;0.7130645209908617;0.2198747761421358;0
2132;195;207;4471;0.5870546941265641;0.7046137730741963;0.2189431961947163;0
2133;178;193;8405;0.5815298359017284;0.6949591554944277;0.2223250507792147;0
2134;165;177;11537;0.6010394311542026;0.6970382988097372;0.2342143123473803;0
2135;181;187;3972;0.6009820641312955;0.6972656565646999;0.2330593377807979;0
2136;151;167;4284;0.6075907396998613;0.696893452908007;0.2327981879675904;0
2137;187;214;3868;0.5865593443247649;0.7014269639121479;0.2329041053959143;0
2138;157;163;4646;0.6021417843465182;0.7082767458036059;0.231763509308739;0
2139;151;172;3684;0.611601917027463;0.7237954980225274;0.2309129365084129;0
2140;136;133;4379;0.6117447044994312;0.7126977781777719;0.2296815607695937;0
2141;157;168;3581;0.6455163905347003;0.7204235267577865;0.2290176078462742;0
2142;133;146;4078;0.6455163905347003;0.7292239144751506;0.2276292516368254;0
2143;218;227;4196;0.6964382176556279;0.746951283999661;0.2271648396914629;0
2144;160;166;3676;0.699396039343944;0.7500093096791777;0.2267418897964665;0
2145;131;156;3739;0.6815233959726944;0.7500093096791777;0.2259718144153092;0
2146;178;196;3526;0.6687943222929835;0.7417878218130887;0.2257393080753271;0
2147;164;160;3300;0.6728669583856819;0.7486229856289826;0.2250215077813926;0
2148;132;145;4019;0.654887775557998;0.7435851580457192;0.2244834900784419;0
2149;174;189;3650;0.6503304895468804;0.7352812215592661;0.2238631252341832;0
2150;139;148;3304;0.6404241808405604;0.7344935372687756;0.2233380278404549;1
2151;179;185;3996;0.6263074236344324;0.7264588891163285;0.2223360471771237;0
2152;171;186;3548;0.6263074236344324;0.724080078596719;0.221673374585789;0
2153;156;166;4977;0.6509906248341877;0.7300301712219746;0.2205961523779401;1
2154;169;189;4992;0.6550078963869006;0.7208043576646246;0.2196693815460025;0
2155;179;191;4966;0.6424892654058851;0.7125036393579047;0.2186615704007329;1
2156;147;149;5188;0.6348404195330685;0.713449844274815;0.2179964286979973;0
2157;149;164;4127;0.648027947885218;0.7234020898380086;0.2169513101327695;0
2158;149;164;3679;0.6563883987731928;0.726089786528793;0.216379257270651;1
2159;158;157;4231;0.6559812393186809;0.7264643511964811;0.2158347077128939;0
2160;132;140;4094;0.6488928346656098;0.7182303483931681;0.2153371747137104;0
2161;153;166;3538;0.6447922739351931;0.7173305594015988;0.2147585072577825;0
2162;165;173;7928;0.6444504873005811;0.7147383366164296;0.2171010373680871;0
2163;156;164;4460;0.6431807748351046;0.7163436698227849;0.2167723744537091;0
2164;127;142;3606;0.629957322701528;0.70843483462344;0.2165441597178528;0
2165;170;174;3559;0.6300953063788062;0.7053473102654476;0.21628113952572;0
2166;148;150;3570;0.624261122038734;0.7037543907912497;0.2159160755397098;0
2167;147;151;3575;0.6372374105302825;0.7126363103406649;0.215760484909312;0
2168;154;157;3220;0.6358186318042953;0.7130761007333615;0.2154833934070126;0
2169;126;132;3908;0.6572999966812302;0.6788705439437602;0.2149483770840982;0
2170;158;165;3708;0.6566153169927879;0.6794182874585616;0.2142351188653036;0
2171;153;159;5658;0.6533430980810904;0.6843906086134478;0.2137853951761255;0
2172;132;140;3352;0.6327138938974008;0.6775461230759698;0.2132427666128061;0
2173;139;140;4356;0.6201145021378144;0.6717442349435463;0.2124501847903047;0
2174;137;150;3902;0.6010733607350938;0.6732232936388501;0.2117896097939581;0
2175;154;153;4120;0.5981068129855447;0.6801058616778493;0.211709904936635;0
2176;168;171;3806;0.5981068129855447;0.683283425532536;0.2117021405105839;0
2177;171;172;3942;0.5956248873768321;0.683283425532536;0.2116117210153396;0
2178;180;173;3148;0.5791516870827971;0.6821769371392842;0.2114326406001109;0
2179;156;152;3712;0.5774859273778303;0.6824613249557048;0.2109458149716687;0
2180;137;136;3817;0.5665074946003082;0.6730078921663065;0.21112554017473;0
2181;185;201;5447;0.5567791801871341;0.6718153290774286;0.2111461431208895;0
2182;137;129;3549;0.5438583636660538;0.6503783403347301;0.2111144606825015;0
2183;152;175;3846;0.5500656834684705;0.6538904986107539;0.2106004494127817;0
2184;155;152;4356;0.5831497559466826;0.6603227055410998;0.2098291914730384;0
2185;166;177;4747;0.5310917533727252;0.661377750364089;0.2086617575883737;0
2186;155;164;4264;0.5630924343042666;0.6708666230807377;0.2083520304062674;0
2187;119;134;3891;0.5717749748462668;0.6599128564050579;0.2074461801433541;0
2188;147;148;4578;0.5632573830726869;0.6592156553337353;0.206962028115144;0
2189;173;176;5290;0.5571705810036427;0.6547015243922039;0.2069453802357244;0
2190;160;164;4708;0.5591603196700587;0.6541404789991044;0.2069051385001285;0
2191;178;194;3852;0.5455498222792413;0.6505996869202643;0.2068255147348545;0
2192;173;182;4296;0.5508094544408939;0.652307849280359;0.2067198745397739;0
2193;183;182;4163;0.5488635429461425;0.6529622372377698;0.205914748547147;0
2194;185;202;4290;0.5273222840950205;0.6431541959682279;0.2058106091887913;0
2195;165;169;4187;0.5273222840950205;0.6422310783142385;0.2057379913261297;0
2196;188;191;4079;0.4987935454171412;0.6363522255130154;0.2057967332461981;0
2197;167;168;3431;0.525873805612045;0.6439491485489351;0.2059809992265049;0
2198;178;188;4673;0.5141684899398724;0.6349720820697154;0.2058851693297964;0
2199;178;184;3857;0.5016724358082533;0.6299496179050982;0.2058539021003007;0
2200;146;158;5171;0.4966372229089811;0.636783732565368;0.2053302808981719;0
2201;136;141;4803;0.4878322188368031;0.6352016773808377;0.2043700581026928;0
2202;163;170;3584;0.4943923183907474;0.6370919548716895;0.2042570711069946;0
2203;169;176;3989;0.5019631288840802;0.6366937002290709;0.2042965686477416;1
2204;173;187;4025;0.5100416453567805;0.6338399445348804;0.2043636249318076;0
2205;184;189;5287;0.4878397078080757;0.6247999159847232;0.2045002682894844;0
2206;166;172;6884;0.5000299602654511;0.6275472573153955;0.2059810252243529;1
2207;154;171;5394;0.4982854013989254;0.6271906154080247;0.206143537296514;0
2208;219;226;6534;0.5743953111968194;0.6460801284904574;0.2071568240849311;0
2209;255;263;8078;1.641736898611465;0.813410711504004;0.2104579210997588;1
2210;218;241;7724;1.616610991496478;0.8584910565165532;0.2129813492151497;0
2211;184;194;6420;1.5999097736806975;0.8488405700590878;0.2123890310773997;0
2212;201;222;4003;1.5440355971110191;0.8481395316986264;0.2124975672582915;1
2213;180;168;3957;1.5568823029567025;0.857429875170081;0.2124295709656174;0
2214;163;190;4142;1.5593564436897638;0.8532322734086742;0.212493939402194;0
2215;190;206;4062;1.5615271605161247;0.8530970620714567;0.2118163089263862;0
2216;162;165;3671;1.623157857382559;0.8566436336390643;0.2107456735054855;0
2217;157;167;3735;1.6232631174402676;0.8585653958448092;0.2102903883546849;0
2218;166;177;4753;1.638862497035584;0.860200479745332;0.2102261734732492;0
2219;188;196;6101;1.6003575422554064;0.8495228198852011;0.2108255333538958;0
2220;165;195;5664;1.6021058635766283;0.8389249496924822;0.2110860363705932;0
2221;181;183;4447;1.5800197572696113;0.8319801471805153;0.2110874643076201;0
2222;196;195;5414;1.5306038864110918;0.8211450025086107;0.2107339237559298;0
2223;174;192;4365;1.522492513429666;0.8127842819283414;0.2100019497984181;0
2224;141;150;4333;1.521011210294238;0.8124305689811773;0.2100048291557508;0
2225;199;225;4411;1.481347947484167;0.8167003619458736;0.2099004961154632;0
2226;211;207;4367;1.427887239871304;0.8084739884064722;0.2099099355709975;0
2227;148;152;3770;1.4313913098673785;0.8129068200138677;0.2100961259612814;0
2228;191;211;3866;1.398808443387869;0.8104762366953172;0.2102159217992718;0
2229;143;154;4036;1.440413311247338;0.8193527729084543;0.2103033888420197;0
2230;157;172;4003;1.4399416755378942;0.818697320574041;0.2103432386233714;0
2231;185;190;4458;1.4514776103360134;0.7668315058980948;0.2103424454589795;0
2232;177;183;4056;1.455055272902503;0.7675857086040577;0.210423013937951;0
2233;211;203;4274;1.4553869070703305;0.7670912897292185;0.2104398432191174;0
2234;181;204;4051;1.4432963011846658;0.7668112051901557;0.2105178378726277;0
2235;189;185;4336;1.462342177377326;0.7583278919551489;0.210530176864558;0
2236;193;205;4664;1.4282837128328372;0.753566738730364;0.2105299678428024;0
2237;213;215;4880;1.4260568188153662;0.7489536844832689;0.2105489662206098;0
2238;198;202;4390;1.3930062102526637;0.7453735919886545;0.2105576923735073;0
2239;192;207;4211;1.3542545963633528;0.7426634489459749;0.2105936239163424;0
2240;171;173;5011;1.3754706280864886;0.7501102173064279;0.2106042637010725;0
2241;177;186;4535;1.4203000684407792;0.7504249014773865;0.2105781466105157;0
2242;169;183;4976;1.470085978125221;0.7539199258467023;0.2106189382417132;0
2243;172;179;4599;1.5176184410215148;0.7593088715623412;0.2105955490130957;0
2244;208;215;4517;1.4857158056708764;0.7620371706945472;0.2105970331745655;0
2245;218;226;4916;1.500736771976111;0.7784895019290248;0.21057114932701;0
2246;179;183;3961;1.4910984909371046;0.7765152471689322;0.2104783944495173;0
2247;175;179;4301;1.498449401408238;0.7725072399063526;0.2103994049104587;0
2248;154;163;3634;1.498449401408238;0.7723642600002426;0.2103534877868887;0
2249;183;180;4059;1.4819957959127263;0.7665693788799355;0.2101463340594653;0
2250;200;206;4824;1.4294245240129015;0.7561020295742209;0.2101447549697527;0
2251;204;201;5103;1.3713225527303634;0.748084639693846;0.2101096750524823;0
2252;194;206;4533;1.3295368619108554;0.7388002235124765;0.2099715181581689;0
2253;168;174;5479;1.3276019722758317;0.7356169140030339;0.2101442368278103;0
2254;190;192;6390;1.292310686166052;0.7299685266153785;0.2108575574476268;0
2255;193;189;12955;1.2638057686108086;0.7243412408648014;0.2291416743025105;0
2256;181;191;6115;1.2461826411588632;0.7208989963092072;0.229612846886578;0
2257;196;189;6138;1.2200261050869547;0.7137372732124848;0.2301452274100608;0
2258;177;175;4525;1.2160406064898486;0.7102064346448594;0.2300810000369787;0
2259;156;159;3771;1.237139675170699;0.7148564736284706;0.2302530831043104;0
2260;167;179;4048;1.2391201632517723;0.7140859998989423;0.2302949511527064;0
2261;164;166;4066;1.241340043585187;0.715815773715906;0.2303184918225159;0
2262;156;161;4190;1.2407402656587434;0.7158137404297377;0.2301978577621249;0
2263;168;178;4776;1.2535515638548953;0.7173604067558912;0.2300498086810314;1
2264;155;159;4781;1.2581292217653892;0.7218315196256673;0.229939470497278;0
2265;152;152;4726;1.253003909304018;0.7221723616296349;0.229713471055001;1
2266;177;187;4704;1.2578659442503537;0.7243316018975345;0.2297133972052109;0
2267;186;191;5400;1.2365128961514047;0.7223889480040323;0.2294467587679396;0
2268;192;197;5010;1.1984508135398566;0.7135618528300427;0.2294683411429079;1
2269;173;175;4970;1.206920863272248;0.7122045338790511;0.2294287744726086;0
2270;171;175;4640;1.2151655329751292;0.7096888615989703;0.2293710564046073;0
2271;193;202;4849;1.176363494047703;0.7002518852568139;0.2292487357110878;1
2272;163;168;4759;1.1885462042394364;0.6989100203982845;0.2291014226295759;0
2273;185;188;4020;1.1646671295197764;0.6915721760847665;0.2291965025496132;0
2274;188;201;4249;1.1389244147360824;0.6819798807423657;0.2290741986314125;0
2275;147;153;4356;1.1325346978665136;0.6828912818657122;0.2289355160036392;0
2276;177;186;4414;1.122455101774049;0.6777308146946351;0.2287897622489967;0
2277;171;168;4513;1.118989827274247;0.6765630624971812;0.2287216148399809;0
2278;189;192;6052;1.0903075263171524;0.6699338857585937;0.2291393010161271;0
2279;158;162;6540;1.0989586488737684;0.6712780241986891;0.2299805911868768;0
2280;142;148;5974;1.0965172607100775;0.6708189759766636;0.2303294401830223;0
2281;149;153;4156;1.1133036363710112;0.685750898747283;0.230338685986654;0
2282;163;165;4632;1.1341853682754997;0.6876800847650246;0.2301082043571304;0
2283;167;168;4249;1.1484957725463774;0.6915175783964425;0.2299800315786581;0
2284;189;207;4588;1.12265978922934;0.6825319514433927;0.2298256204618311;0
2285;201;204;4966;1.0790044449564051;0.6751566305498291;0.2298363342867508;0
2286;189;195;4476;1.0597283829972464;0.6652354619122057;0.2297699801460141;0
2287;193;199;4574;1.023625822351744;0.6548065299362943;0.2297676995343109;0
2288;173;167;3837;1.0281809271189408;0.6602563256961388;0.229953128932348;0
2289;174;175;3860;1.02870032938374;0.6571464877369244;0.2299448320025681;0
2290;175;184;3676;1.0266089791684192;0.6541342888242349;0.2280348088398429;0
2291;156;175;4108;1.0238694371969237;0.6508482441279109;0.2276595972159185;0
2292;159;158;4583;1.0468112975576138;0.6630752033727468;0.2246332469541654;0
2293;178;179;4224;1.0435653787347252;0.658766503263832;0.2246146375909656;0
2294;174;187;4010;1.0380581117043397;0.6523802438211174;0.2246513554825841;0
2295;184;187;4411;1.019010229950641;0.6446856794683452;0.2246136877348612;0
2296;164;171;4352;1.0206577239978798;0.6436024699952149;0.2242365397681414;0
2297;175;180;4400;1.015420716817938;0.6390962361028053;0.2242061974277737;0
2298;155;161;4120;1.0171674623655238;0.6409093221805763;0.2240005066290951;0
2299;208;218;4323;0.9850821301047306;0.6376781295983036;0.2239799091587046;0
2300;187;196;4859;0.9789344573477085;0.629940327067265;0.2201729291945411;0
2301;153;162;5260;0.9804697955074988;0.6360985006814953;0.2202166466003612;0
2302;164;187;3852;0.987034593931128;0.6284051123853559;0.2201930612821412;0
2303;200;188;4352;0.9538231417760082;0.6227725856459069;0.2198570114962468;0
2304;190;197;4369;0.9452680765972488;0.6174390078715317;0.2197666510652344;0
2305;166;176;4416;0.9458036785817444;0.6160754530515737;0.2195298901746697;0
2306;173;185;3923;0.965350703554717;0.6195644984961243;0.2194709327522881;0
2307;161;163;3613;0.9771542388069095;0.6213935468892512;0.2195673608281282;0
2308;146;156;4205;0.9714699984340164;0.6212638840937071;0.2192702144758466;0
2309;169;174;4249;0.983947302377476;0.6227087583873048;0.2193138944693071;0
2310;172;175;4513;0.985029323387854;0.6195543719946054;0.2190729060049785;0
2311;168;172;5903;1.0016907584686827;0.6183109043728044;0.21924533700536;0
2312;134;144;3690;0.9764642659447668;0.6198447724075421;0.219451267618144;0
2313;175;179;4007;1.0064580407320456;0.6227971241258061;0.2192580686323976;0
2314;167;183;3357;1.0111361651666624;0.6166130262437084;0.2196735285653038;0
2315;189;195;4342;0.9911434034341274;0.6076426150337499;0.219651088376605;0
2316;190;194;4206;0.963066639884492;0.598080793381512;0.2197026716214448;0
2317;195;201;4312;0.9288948607724784;0.5902578025331935;0.2196456923617119;0
2318;192;203;4445;0.9001705043204874;0.5828679409016901;0.2195955290383576;0
2319;161;159;3792;0.9029233789497272;0.5860543397339949;0.2196737681193325;0
2320;168;178;4065;0.924711638248044;0.590279635950971;0.2197406374447385;0
2321;166;164;3872;0.9249545404895142;0.5910505807605893;0.2197410484925718;1
2322;137;144;4171;0.9232753506370132;0.5864031446063922;0.2195100525294532;0
2323;161;164;3982;0.9246776898479672;0.5914957630948731;0.2195093432313667;0
2324;158;164;4592;0.9232478710298362;0.5920421161020764;0.219441280165943;1
